// encoder resolution in tick per meter 
leftResolution:3800
rightResolution:3800
// distance between the 2 encoders in meter
encoderDistance:0.128000
// time (ms), left encoder (ticks), right encoder (ticks), left motor power (0-100), right motor power (0-100), order0, order1, x (mm), y (mm), theta (rad)
2472,2173,2561,16,16,195000,2396280,194000,2361000,0.430895,0.448194,0.797697
2484,2193,2581,16,16,195000,2414045,194000,2380000,0.434387,0.451773,0.797697
2495,2212,2600,15,15,195000,2431620,194000,2400000,0.438062,0.455540,0.797697
2505,2230,2618,15,15,195000,2449005,194000,2418000,0.441370,0.458930,0.797697
2516,2248,2636,15,15,195000,2466200,194000,2436000,0.444678,0.462321,0.797697
2527,2266,2654,14,14,195000,2483205,194000,2454000,0.447986,0.465711,0.797697
2538,2284,2672,14,14,195000,2500020,194000,2472000,0.451294,0.469101,0.797697
2548,2300,2688,14,14,195000,2516645,194000,2489000,0.454418,0.472304,0.797697
2559,2317,2705,14,14,195000,2533080,194000,2505000,0.457359,0.475317,0.797697
2569,2333,2721,14,14,195000,2549325,194000,2522000,0.460483,0.478519,0.797697
2580,2350,2738,14,14,195000,2565380,194000,2538000,0.463424,0.481533,0.797697
2590,2366,2754,14,14,195000,2581245,194000,2555000,0.466548,0.484735,0.797697
2601,2381,2769,13,13,195000,2596920,194000,2570000,0.469305,0.487560,0.797697
2612,2398,2786,14,14,195000,2612405,194000,2586000,0.472245,0.490574,0.797697
2622,2414,2802,13,13,195000,2627700,194000,2603000,0.475369,0.493776,0.797697
2633,2429,2817,13,13,195000,2642805,194000,2618000,0.478126,0.496602,0.797697
2643,2444,2832,13,13,195000,2657720,194000,2633000,0.480883,0.499427,0.797697
2654,2459,2847,13,13,195000,2672445,194000,2648000,0.483640,0.502252,0.797697
2663,2472,2860,13,13,195000,2686980,194000,2662000,0.486212,0.504889,0.797697
2673,2486,2874,13,13,195000,2701325,194000,2675000,0.488602,0.507338,0.797697
2683,2501,2889,14,14,195000,2715480,194000,2690000,0.491358,0.510163,0.797697
2695,2518,2906,13,13,195000,2729445,194000,2706000,0.494299,0.513177,0.797697
2706,2534,2922,13,13,195000,2743220,194000,2723000,0.497423,0.516379,0.797697
2716,2548,2936,12,12,195000,2756805,194000,2738000,0.500180,0.519204,0.797697
2726,2560,2948,11,11,195000,2770200,194000,2750000,0.502385,0.521465,0.797697
2737,2573,2961,12,12,195000,2783405,194000,2762000,0.504590,0.523725,0.797697
2748,2588,2976,12,12,195000,2796420,194000,2777000,0.507347,0.526550,0.797697
2757,2601,2989,12,12,195000,2809245,194000,2791000,0.509920,0.529188,0.797697
2768,2615,3003,12,12,195000,2821880,194000,2804000,0.512309,0.531636,0.797697
2779,2628,3016,11,11,195000,2834325,194000,2818000,0.514882,0.534273,0.797697
2790,2640,3028,11,11,195000,2846580,194000,2830000,0.517087,0.536533,0.797697
2802,2654,3042,11,11,195000,2858645,194000,2843000,0.519477,0.538982,0.797697
2813,2667,3055,11,11,195000,2870520,194000,2857000,0.522049,0.541619,0.797697
2823,2679,3067,10,10,195000,2882205,194000,2869000,0.524255,0.543879,0.797697
2835,2691,3079,10,10,195000,2893700,194000,2881000,0.526460,0.546140,0.797697
2846,2703,3091,10,10,195000,2905005,194000,2893000,0.528665,0.548400,0.797697
2857,2713,3101,9,9,195000,2916120,194000,2904000,0.530687,0.550472,0.797697
2869,2724,3112,10,10,195000,2927045,194000,2914000,0.532525,0.552356,0.797697
2880,2736,3124,10,10,195000,2937780,194000,2926000,0.534730,0.554616,0.797697
2890,2746,3134,9,9,195000,2948325,194000,2937000,0.536752,0.556688,0.797697
2901,2755,3143,9,9,195000,2958680,194000,2946000,0.538406,0.558383,0.797697
2912,2766,3154,10,10,195000,2968845,194000,2956000,0.540243,0.560266,0.797697
2922,2778,3166,10,10,195000,2978820,194000,2968000,0.542449,0.562527,0.797697
2933,2788,3176,9,9,195000,2988605,194000,2979000,0.544470,0.564599,0.797697
2944,2797,3185,9,9,195000,2998200,194000,2988000,0.546124,0.566294,0.797697
2954,2806,3194,9,9,195000,3007605,194000,2997000,0.547778,0.567989,0.797697
2965,2815,3203,9,9,195000,3016820,194000,3006000,0.549432,0.569684,0.797697
2975,2824,3212,9,9,195000,3025845,194000,3015000,0.551086,0.571379,0.797697
2986,2833,3221,9,9,195000,3034680,194000,3024000,0.552740,0.573075,0.797697
2997,2842,3230,9,9,195000,3043325,194000,3033000,0.554394,0.574770,0.797697
3008,2851,3239,9,9,195000,3051780,194000,3042000,0.556048,0.576465,0.797697
3019,2860,3248,9,9,195000,3060045,194000,3051000,0.557702,0.578160,0.797697
3029,2869,3257,9,9,195000,3068120,194000,3060000,0.559356,0.579855,0.797697
3039,2878,3266,8,8,195000,3076005,194000,3069000,0.561010,0.581551,0.797697
3050,2887,3275,8,8,195000,3083700,194000,3078000,0.562664,0.583246,0.797697
3060,2896,3284,8,8,195000,3091205,194000,3087000,0.564318,0.584941,0.797697
3071,2905,3293,7,7,195000,3098520,194000,3096000,0.565973,0.586636,0.797697
3081,2912,3300,7,7,195000,3105645,194000,3104000,0.567443,0.588143,0.797697
3093,2920,3308,7,7,195000,3112580,194000,3111000,0.568729,0.589462,0.797697
3103,2927,3315,7,7,195000,3119325,194000,3119000,0.570199,0.590968,0.797697
3116,2935,3323,6,6,195000,3125880,194000,3126000,0.571486,0.592287,0.797697
3127,2942,3330,6,6,195000,3132245,194000,3134000,0.572956,0.593794,0.797697
3138,2948,3336,6,6,195000,3138420,194000,3140000,0.574059,0.594924,0.797697
3149,2954,3342,6,6,195000,3144405,194000,3146000,0.575161,0.596054,0.797697
3159,2960,3348,6,6,195000,3150200,194000,3152000,0.576264,0.597184,0.797697
3170,2966,3354,6,6,195000,3155805,194000,3158000,0.577367,0.598314,0.797697
3180,2972,3360,5,5,195000,3161220,194000,3164000,0.578469,0.599444,0.797697
3192,2978,3366,5,5,195000,3166445,194000,3170000,0.579572,0.600574,0.797697
3201,2982,3370,5,5,195000,3171480,194000,3175000,0.580491,0.601516,0.797697
3212,2987,3375,5,5,195000,3176325,194000,3179000,0.581226,0.602270,0.797697
3223,2993,3381,5,5,195000,3180980,194000,3185000,0.582329,0.603400,0.797697
3234,2999,3387,5,5,195000,3185445,194000,3191000,0.583432,0.604530,0.797697
3245,3003,3391,4,4,195000,3189720,194000,3196000,0.584350,0.605472,0.797697
3255,3006,3394,4,4,195000,3193805,194000,3199000,0.584902,0.606037,0.797697
3267,3009,3397,4,4,195000,3197700,194000,3202000,0.585453,0.606602,0.797697
3277,3014,3402,5,5,195000,3201405,194000,3206000,0.586188,0.607355,0.797697
3289,3020,3408,5,5,195000,3204920,194000,3212000,0.587291,0.608485,0.797697
3300,3024,3412,4,4,195000,3208245,194000,3217000,0.588210,0.609427,0.797697
3310,3027,3415,3,3,195000,3211380,194000,3220000,0.588761,0.609992,0.797697
3321,3030,3418,3,3,195000,3214325,194000,3223000,0.589312,0.610557,0.797697
3331,3033,3421,3,3,195000,3217080,194000,3226000,0.589864,0.611122,0.797697
3342,3036,3424,3,3,195000,3219645,194000,3229000,0.590415,0.611687,0.797697
3352,3039,3427,3,3,195000,3222020,194000,3232000,0.590966,0.612252,0.797697
3363,3042,3430,3,3,195000,3224205,194000,3235000,0.591518,0.612818,0.797697
3374,3045,3433,3,3,195000,3226200,194000,3238000,0.592069,0.613383,0.797697
3384,3046,3434,2,2,195000,3228005,194000,3240000,0.592437,0.613759,0.797697
3395,3046,3434,2,2,195000,3229620,194000,3240000,0.592437,0.613759,0.797697
3405,3048,3436,3,3,195000,3231045,194000,3241000,0.592620,0.613948,0.797697
3415,3051,3439,3,3,195000,3232280,194000,3244000,0.593172,0.614513,0.797697
3427,3052,3440,2,2,195000,3233325,194000,3246000,0.593539,0.614889,0.797697
3437,3052,3440,2,2,195000,3234180,194000,3246000,0.593539,0.614889,0.797697
